index,Sku,Style Id,Gender,Catalog,Category,Weight,TP 1,TP 2,Ajio MRP,Amazon MRP,Flipkart MRP,Limeroad MRP,Myntra MRP,Snapdeal MRP
3744,Os1041_M,Os316,Male,Hoodie,Clothing,0.4,4345,4345,4345,4000,3200,,,
3745,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3746,Os1041_M,Os316,Male,Shorts,Clothing,0.4,4345,4345,4345,4000,3200,,,
3747,Os1041_M,Os316,Male,Socks,Clothing,0.4,4345,4345,4345,4000,3200,,,
3748,Os1041_M,Os316,Male,Coat,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3749,Os1041_M,Os316,Male,Sandals,Footwear,0.4,4345,4345,4345,4000,3200,,,
3750,Os1041_M,Os316,Male,Backpack,Accessories,0.4,4345,4345,4345,4000,3200,,,
3751,Os1041_M,Os316,Male,Pants,Clothing,0.4,4345,4345,4345,4000,3200,,,
3752,Os1041_M,Os316,Male,Sweater,Clothing,0.4,4345,4345,4345,4000,3200,,,
3753,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3754,Os1041_M,Os316,Male,Sneakers,Footwear,0.4,4345,4345,4345,4000,3200,,,
3755,Os1041_M,Os316,Male,Jewelry,Accessories,0.4,4345,4345,4345,4000,3200,,,
3756,Os1041_M,Os316,Male,Backpack,Accessories,0.4,4345,4345,4345,4000,3200,,,
3757,Os1041_M,Os316,Male,Jewelry,Accessories,0.4,4345,4345,4345,4000,3200,,,
3758,Os1041_M,Os316,Male,Shoes,Footwear,0.4,4345,4345,4345,4000,3200,,,
3759,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3760,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3761,Os1041_M,Os316,Male,T-shirt,Clothing,0.4,4345,4345,4345,4000,3200,,,
3762,Os1041_M,Os316,Male,Sneakers,Footwear,0.4,4345,4345,4345,4000,3200,,,
3763,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3764,Os1041_M,Os316,Male,Hoodie,Clothing,0.4,4345,4345,4345,4000,3200,,,
3765,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3766,Os1041_M,Os316,Male,T-shirt,Clothing,0.4,4345,4345,4345,4000,3200,,,
3767,Os1041_M,Os316,Male,Gloves,Accessories,0.4,4345,4345,4345,4000,3200,,,
3768,Os1041_M,Os316,Male,Sneakers,Footwear,0.4,4345,4345,4345,4000,3200,,,
3769,Os1041_M,Os316,Male,T-shirt,Clothing,0.4,4345,4345,4345,4000,3200,,,
3770,Os1041_M,Os316,Male,Sneakers,Footwear,0.4,4345,4345,4345,4000,3200,,,
3771,Os1041_M,Os316,Male,Jeans,Clothing,0.4,4345,4345,4345,4000,3200,,,
3772,Os1041_M,Os316,Male,Handbag,Accessories,0.4,4345,4345,4345,4000,3200,,,
3773,Os1041_M,Os316,Male,Socks,Clothing,0.4,4345,4345,4345,4000,3200,,,
3774,Os1041_M,Os316,Male,Jewelry,Accessories,0.4,4345,4345,4345,4000,3200,,,
3775,Os1041_M,Os316,Male,Blouse,Clothing,0.4,4345,4345,4345,4000,3200,,,
3776,Os1041_M,Os316,Male,Backpack,Accessories,0.4,4345,4345,4345,4000,3200,,,
3777,Os1041_M,Os316,Male,Scarf,Accessories,0.4,4345,4345,4345,4000,3200,,,
3778,Os1041_M,Os316,Male,Scarf,Accessories,0.4,4345,4345,4345,4000,3200,,,
3779,Os1041_M,Os316,Male,Shirt,Clothing,0.4,4345,4345,4345,4000,3200,,,
3780,Os1041_M,Os316,Male,Pants,Clothing,0.4,4345,4345,4345,4000,3200,,,
3781,Os1041_M,Os316,Male,Hat,Accessories,0.4,4345,4345,4345,4000,3200,,,
3782,Os1041_M,Os316,Male,Coat,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3783,Os1041_M,Os316,Male,T-shirt,Clothing,0.4,4345,4345,4345,4000,3200,,,
3784,Os1041_M,Os316,Male,Socks,Clothing,0.4,4345,4345,4345,4000,3200,,,
3785,Os1041_M,Os316,Male,Shirt,Clothing,0.4,4345,4345,4345,4000,3200,,,
3786,Os1041_M,Os316,Male,Sweater,Clothing,0.4,4345,4345,4345,4000,3200,,,
3787,Os1041_M,Os316,Male,Gloves,Accessories,0.4,4345,4345,4345,4000,3200,,,
3788,Os1041_M,Os316,Male,Belt,Accessories,0.4,4345,4345,4345,4000,3200,,,
3789,Os1041_M,Os316,Male,Jeans,Clothing,0.4,4345,4345,4345,4000,3200,,,
3790,Os1041_M,Os316,Male,Handbag,Accessories,0.4,4345,4345,4345,4000,3200,,,
3791,Os1041_M,Os316,Male,T-shirt,Clothing,0.4,4345,4345,4345,4000,3200,,,
3792,Os1041_M,Os316,Male,Socks,Clothing,0.4,4345,4345,4345,4000,3200,,,
3793,Os1041_M,Os316,Male,Jeans,Clothing,0.4,4345,4345,4345,4000,3200,,,
3794,Os1041_M,Os316,Male,Scarf,Accessories,0.4,4345,4345,4345,4000,3200,,,
3795,Os1041_M,Os316,Male,Pants,Clothing,0.4,4345,4345,4345,4000,3200,,,
3796,Os1041_M,Os316,Male,Blouse,Clothing,0.4,4345,4345,4345,4000,3200,,,
3797,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3798,Os1041_M,Os316,Male,Sandals,Footwear,0.4,4345,4345,4345,4000,3200,,,
3799,Os1041_M,Os316,Male,Shorts,Clothing,0.4,4345,4345,4345,4000,3200,,,
3800,Os1041_M,Os316,Male,Shorts,Clothing,0.4,4345,4345,4345,4000,3200,,,
3801,Os1041_M,Os316,Male,Skirt,Clothing,0.4,4345,4345,4345,4000,3200,,,
3802,Os1041_M,Os316,Male,Sandals,Footwear,0.4,4345,4345,4345,4000,3200,,,
3803,Os1041_M,Os316,Male,Blouse,Clothing,0.4,4345,4345,4345,4000,3200,,,
3804,Os1041_M,Os316,Male,Sandals,Footwear,0.4,4345,4345,4345,4000,3200,,,
3805,Os1041_M,Os316,Male,Shirt,Clothing,0.4,4345,4345,4345,4000,3200,,,
3806,Os1041_M,Os316,Male,Socks,Clothing,0.4,4345,4345,4345,4000,3200,,,
3807,Os1041_M,Os316,Male,T-shirt,Clothing,0.4,4345,4345,4345,4000,3200,,,
3808,Os1041_M,Os316,Male,Dress,Clothing,0.4,4345,4345,4345,4000,3200,,,
3809,Os1041_M,Os316,Male,Hat,Accessories,0.4,4345,4345,4345,4000,3200,,,
3810,Os1041_M,Os316,Male,Gloves,Accessories,0.4,4345,4345,4345,4000,3200,,,
3811,Os1041_M,Os316,Male,Socks,Clothing,0.4,4345,4345,4345,4000,3200,,,
3812,Os1041_M,Os316,Male,Dress,Clothing,0.4,4345,4345,4345,4000,3200,,,
3813,Os1041_M,Os316,Male,Socks,Clothing,0.4,4345,4345,4345,4000,3200,,,
3814,Os1041_M,Os316,Male,Belt,Accessories,0.4,4345,4345,4345,4000,3200,,,
3815,Os1041_M,Os316,Male,Handbag,Accessories,0.4,4345,4345,4345,4000,3200,,,
3816,Os1041_M,Os316,Male,Skirt,Clothing,0.4,4345,4345,4345,4000,3200,,,
3817,Os1041_M,Os316,Male,Hoodie,Clothing,0.4,4345,4345,4345,4000,3200,,,
3818,Os1041_M,Os316,Male,Blouse,Clothing,0.4,4345,4345,4345,4000,3200,,,
3819,Os1041_M,Os316,Male,Jeans,Clothing,0.4,4345,4345,4345,4000,3200,,,
3820,Os1041_M,Os316,Male,Boots,Footwear,0.4,4345,4345,4345,4000,3200,,,
3821,Os1041_M,Os316,Male,Handbag,Accessories,0.4,4345,4345,4345,4000,3200,,,
3822,Os1041_M,Os316,Male,Coat,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3823,Os1041_M,Os316,Male,Blouse,Clothing,0.4,4345,4345,4345,4000,3200,,,
3824,Os1041_M,Os316,Male,Handbag,Accessories,0.4,4345,4345,4345,4000,3200,,,
3825,Os1041_M,Os316,Male,Sunglasses,Accessories,0.4,4345,4345,4345,4000,3200,,,
3826,Os1041_M,Os316,Male,Socks,Clothing,0.4,4345,4345,4345,4000,3200,,,
3827,Os1041_M,Os316,Male,Shoes,Footwear,0.4,4345,4345,4345,4000,3200,,,
3828,Os1041_M,Os316,Male,Backpack,Accessories,0.4,4345,4345,4345,4000,3200,,,
3829,Os1041_M,Os316,Male,Scarf,Accessories,0.4,4345,4345,4345,4000,3200,,,
3830,Os1041_M,Os316,Male,Backpack,Accessories,0.4,4345,4345,4345,4000,3200,,,
3831,Os1041_M,Os316,Male,Coat,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3832,Os1041_M,Os316,Male,Hoodie,Clothing,0.4,4345,4345,4345,4000,3200,,,
3833,Os1041_M,Os316,Male,Gloves,Accessories,0.4,4345,4345,4345,4000,3200,,,
3834,Os1041_M,Os316,Male,Shorts,Clothing,0.4,4345,4345,4345,4000,3200,,,
3835,Os1041_M,Os316,Male,Skirt,Clothing,0.4,4345,4345,4345,4000,3200,,,
3836,Os1041_M,Os316,Male,Boots,Footwear,0.4,4345,4345,4345,4000,3200,,,
3837,Os1041_M,Os316,Male,Shorts,Clothing,0.4,4345,4345,4345,4000,3200,,,
3838,Os1041_M,Os316,Male,Handbag,Accessories,0.4,4345,4345,4345,4000,3200,,,
3839,Os1041_M,Os316,Male,Dress,Clothing,0.4,4345,4345,4345,4000,3200,,,
3840,Os1041_M,Os316,Male,Shoes,Footwear,0.4,4345,4345,4345,4000,3200,,,
3841,Os1041_M,Os316,Male,Sneakers,Footwear,0.4,4345,4345,4345,4000,3200,,,
3842,Os1041_M,Os316,Male,Socks,Clothing,0.4,4345,4345,4345,4000,3200,,,
3843,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3844,Os1041_M,Os316,Male,Backpack,Accessories,0.4,4345,4345,4345,4000,3200,,,
3845,Os1041_M,Os316,Male,Socks,Clothing,0.4,4345,4345,4345,4000,3200,,,
3846,Os1041_M,Os316,Male,Handbag,Accessories,0.4,4345,4345,4345,4000,3200,,,
3847,Os1041_M,Os316,Male,Hat,Accessories,0.4,4345,4345,4345,4000,3200,,,
3848,Os1041_M,Os316,Male,Blouse,Clothing,0.4,4345,4345,4345,4000,3200,,,
3849,Os1041_M,Os316,Male,Shorts,Clothing,0.4,4345,4345,4345,4000,3200,,,
3850,Os1041_M,Os316,Male,Shirt,Clothing,0.4,4345,4345,4345,4000,3200,,,
3851,Os1041_M,Os316,Male,Boots,Footwear,0.4,4345,4345,4345,4000,3200,,,
3852,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3853,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3854,Os1041_M,Os316,Male,Handbag,Accessories,0.4,4345,4345,4345,4000,3200,,,
3855,Os1041_M,Os316,Male,Belt,Accessories,0.4,4345,4345,4345,4000,3200,,,
3856,Os1041_M,Os316,Male,Handbag,Accessories,0.4,4345,4345,4345,4000,3200,,,
3857,Os1041_M,Os316,Male,Coat,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3858,Os1041_M,Os316,Male,Sweater,Clothing,0.4,4345,4345,4345,4000,3200,,,
3859,Os1041_M,Os316,Male,Shorts,Clothing,0.4,4345,4345,4345,4000,3200,,,
3860,Os1041_M,Os316,Male,Pants,Clothing,0.4,4345,4345,4345,4000,3200,,,
3861,Os1041_M,Os316,Male,Jewelry,Accessories,0.4,4345,4345,4345,4000,3200,,,
3862,Os1041_M,Os316,Male,Gloves,Accessories,0.4,4345,4345,4345,4000,3200,,,
3863,Os1041_M,Os316,Male,Skirt,Clothing,0.4,4345,4345,4345,4000,3200,,,
3864,Os1041_M,Os316,Male,Sandals,Footwear,0.4,4345,4345,4345,4000,3200,,,
3865,Os1041_M,Os316,Male,Socks,Clothing,0.4,4345,4345,4345,4000,3200,,,
3866,Os1041_M,Os316,Male,Jewelry,Accessories,0.4,4345,4345,4345,4000,3200,,,
3867,Os1041_M,Os316,Male,Sunglasses,Accessories,0.4,4345,4345,4345,4000,3200,,,
3868,Os1041_M,Os316,Male,Coat,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3869,Os1041_M,Os316,Male,Belt,Accessories,0.4,4345,4345,4345,4000,3200,,,
3870,Os1041_M,Os316,Male,Coat,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3871,Os1041_M,Os316,Male,Scarf,Accessories,0.4,4345,4345,4345,4000,3200,,,
3872,Os1041_M,Os316,Male,Sandals,Footwear,0.4,4345,4345,4345,4000,3200,,,
3873,Os1041_M,Os316,Male,Belt,Accessories,0.4,4345,4345,4345,4000,3200,,,
3874,Os1041_M,Os316,Male,Scarf,Accessories,0.4,4345,4345,4345,4000,3200,,,
3875,Os1041_M,Os316,Male,Jewelry,Accessories,0.4,4345,4345,4345,4000,3200,,,
3876,Os1041_M,Os316,Male,Scarf,Accessories,0.4,4345,4345,4345,4000,3200,,,
3877,Os1041_M,Os316,Male,Pants,Clothing,0.4,4345,4345,4345,4000,3200,,,
3878,Os1041_M,Os316,Male,Shoes,Footwear,0.4,4345,4345,4345,4000,3200,,,
3879,Os1041_M,Os316,Male,Boots,Footwear,0.4,4345,4345,4345,4000,3200,,,
3880,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3881,Os1041_M,Os316,Male,Backpack,Accessories,0.4,4345,4345,4345,4000,3200,,,
3882,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,3200,,,
3883,Os1041_M,Os316,Male,Boots,Footwear,0.4,4345,4345,4345,4000,3200,,,
3884,Os1041_M,Os316,Male,Shoes,Footwear,0.4,4345,4345,4345,4000,3200,,,
3885,Os1041_M,Os316,Male,Belt,Accessories,0.4,4345,4345,4345,4000,3200,,,
3886,Os1041_M,Os316,Male,Jewelry,Accessories,0.4,4345,4345,4345,4000,3200,,,
3887,Os1041_M,Os316,Male,Jewelry,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3888,Os1041_M,Os316,Male,Pants,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3889,Os1041_M,Os316,Male,T-shirt,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3890,Os1041_M,Os316,Male,Shorts,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3891,Os1041_M,Os316,Male,Hoodie,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3892,Os1041_M,Os316,Male,Belt,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3893,Os1041_M,Os316,Male,Boots,Footwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3894,Os1041_M,Os316,Male,Hoodie,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3895,Os1041_M,Os316,Male,Shorts,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3896,Os1041_M,Os316,Male,Backpack,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3897,Os1041_M,Os316,Male,Scarf,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3898,Os1041_M,Os316,Male,Socks,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3899,Os1041_M,Os316,Male,Handbag,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3900,Os1041_M,Os316,Male,Sunglasses,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3901,Os1041_M,Os316,Male,T-shirt,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3902,Os1041_M,Os316,Male,Dress,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3903,Os1041_M,Os316,Male,Sneakers,Footwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3904,Os1041_M,Os316,Male,Sunglasses,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3905,Os1041_M,Os316,Male,Blouse,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3906,Os1041_M,Os316,Male,T-shirt,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3907,Os1041_M,Os316,Male,Hat,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3908,Os1041_M,Os316,Male,Shorts,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3909,Os1041_M,Os316,Male,Hoodie,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3910,Os1041_M,Os316,Male,Socks,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3911,Os1041_M,Os316,Male,Sunglasses,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3912,Os1041_M,Os316,Male,Blouse,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3913,Os1041_M,Os316,Male,Jeans,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3914,Os1041_M,Os316,Male,Dress,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3915,Os1041_M,Os316,Male,Dress,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3916,Os1041_M,Os316,Male,Jeans,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3917,Os1041_M,Os316,Male,Socks,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3918,Os1041_M,Os316,Male,Sunglasses,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3919,Os1041_M,Os316,Male,Coat,Outerwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3920,Os1041_M,Os316,Male,Scarf,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3921,Os1041_M,Os316,Male,Backpack,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3922,Os1041_M,Os316,Male,Pants,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3923,Os1041_M,Os316,Male,Gloves,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3924,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3925,Os1041_M,Os316,Male,Shorts,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3926,Os1041_M,Os316,Male,Pants,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3927,Os1041_M,Os316,Male,Skirt,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3928,Os1041_M,Os316,Male,Blouse,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3929,Os1041_M,Os316,Male,Shirt,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3930,Os1041_M,Os316,Male,Jewelry,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3931,Os1041_M,Os316,Male,Backpack,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3932,Os1041_M,Os316,Male,Jewelry,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3933,Os1041_M,Os316,Male,Belt,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3934,Os1041_M,Os316,Male,Dress,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3935,Os1041_M,Os316,Male,Coat,Outerwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3936,Os1041_M,Os316,Male,Dress,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3937,Os1041_M,Os316,Male,Sweater,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3938,Os1041_M,Os316,Male,Hoodie,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3939,Os1041_M,Os316,Male,Shoes,Footwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3940,Os1041_M,Os316,Male,Shoes,Footwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3941,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3942,Os1041_M,Os316,Male,Backpack,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3943,Os1041_M,Os316,Male,Jeans,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3944,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3945,Os1041_M,Os316,Male,Sunglasses,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3946,Os1041_M,Os316,Male,Gloves,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3947,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3948,Os1041_M,Os316,Male,T-shirt,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3949,Os1041_M,Os316,Male,Sandals,Footwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3950,Os1041_M,Os316,Male,Shorts,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3951,Os1041_M,Os316,Male,Handbag,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3952,Os1041_M,Os316,Male,Pants,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3953,Os1041_M,Os316,Male,Blouse,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3954,Os1041_M,Os316,Male,Shoes,Footwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3955,Os1041_M,Os316,Male,Backpack,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3956,Os1041_M,Os316,Male,Shoes,Footwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3957,Os1041_M,Os316,Male,Dress,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3958,Os1041_M,Os316,Male,Skirt,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3959,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3960,Os1041_M,Os316,Male,Shirt,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3961,Os1041_M,Os316,Male,Hoodie,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3962,Os1041_M,Os316,Male,Scarf,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3963,Os1041_M,Os316,Male,Skirt,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3964,Os1041_M,Os316,Male,Skirt,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3965,Os1041_M,Os316,Male,Scarf,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3966,Os1041_M,Os316,Male,Sunglasses,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3967,Os1041_M,Os316,Male,Sandals,Footwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3968,Os1041_M,Os316,Male,Hoodie,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3969,Os1041_M,Os316,Male,Jacket,Outerwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3970,Os1041_M,Os316,Male,Pants,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3971,Os1041_M,Os316,Male,Shirt,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3972,Os1041_M,Os316,Male,Blouse,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3973,Os1041_M,Os316,Male,Skirt,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3974,Os1041_M,Os316,Male,Sunglasses,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3975,Os1041_M,Os316,Male,Belt,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3976,Os1041_M,Os316,Male,Gloves,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3977,Os1041_M,Os316,Male,Pants,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3978,Os1041_M,Os316,Male,Scarf,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3979,Os1041_M,Os316,Male,T-shirt,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3980,Os1041_M,Os316,Male,Shoes,Footwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3981,Os1041_M,Os316,Male,Pants,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3982,Os1041_M,Os316,Male,Gloves,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3983,Os1041_M,Os316,Male,Socks,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3984,Os1041_M,Os316,Male,Sneakers,Footwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3985,Os1041_M,Os316,Female,Shorts,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3986,Os1041_M,Os316,Female,Blouse,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3987,Os1041_M,Os316,Female,Coat,Outerwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3988,Os1041_M,Os316,Female,Sunglasses,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3989,Os1041_M,Os316,Female,Shorts,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3990,Os1041_M,Os316,Female,Dress,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3991,Os1041_M,Os316,Female,Handbag,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3992,Os1041_M,Os316,Female,Boots,Footwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3993,Os1041_M,Os316,Female,Pants,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3994,Os1041_M,Os316,Female,Boots,Footwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3995,Os1041_M,Os316,Female,Skirt,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3996,Os1041_M,Os316,Female,Sneakers,Footwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3997,Os1041_M,Os316,Female,Jewelry,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3998,Os1041_M,Os316,Female,T-shirt,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
3999,Os1041_M,Os316,Female,Sandals,Footwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
4000,Os1041_M,Os316,Female,Boots,Footwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
4001,Os1041_M,Os316,Female,Coat,Outerwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
4002,Os1041_M,Os316,Female,Belt,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
4003,Os1041_M,Os316,Female,Sunglasses,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
4004,Os1041_M,Os316,Female,Sandals,Footwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
4005,Os1041_M,Os316,Female,Boots,Footwear,0.4,4345,4345,4345,4000,4000,4000,4000,4000
4006,Os1041_M,Os316,Female,Hoodie,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
4007,Os1041_M,Os316,Female,Hat,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
4008,Os1041_M,Os316,Female,Shorts,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
4009,Os1041_M,Os316,Female,Backpack,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
4010,Os1041_M,Os316,Female,Shorts,Clothing,0.4,4345,4345,4345,4000,4000,4000,4000,4000
4011,Os1041_M,Os316,Female,Belt,Accessories,0.4,4345,4345,4345,4000,4000,4000,4000,4000
